"index";"Company";"TypeName";"inches";"screen_size";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"price";"ppi"
1164;"Lenovo";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.0;8;"HDD";1024;0;"Intel";" HD Graphics 520";"window";2.2;24456;100
1165;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"N/A";2.1;25414;100
1166;"Dell";"Gaming";15.6;"medium";2160;3840;0;"Intel";" Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050 Ti";"window";2.62;79813;282
1167;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.95;74059;141
1168;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i3";2.0;4;"HDD";1024;0;"Nvidia";" GeForce 920MX ";"window";2.2;24935;141
1169;"HP";"Notebook";14.0;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;2;"FlashStorage";32;0;"Intel";" HD Graphics 400";"window";1.44;13267;112
1170;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"window";2.2;44702;141
1171;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.96;36177;141
1172;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";1.8;16;"SSD";512;0;"Intel";" UHD Graphics 620";"window";2.1;61752;141
1173;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"window";2.2;19660;100
1174;"Lenovo";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"N/A";2.1;21205;100
1175;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"N/A";2.2;37776;141
1176;"Asus";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i3";2.4;4;"SSD";256;0;"Intel";" HD Graphics 620";"window";2.0;40972;157
1177;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.5;4;"Hybrid";1024;0;"Intel";" HD Graphics 520";"window";2.32;43956;141
1178;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;16;"SSD";512;0;"Nvidia";" GeForce GTX 960";"window";3.31;69530;141
1179;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 970M";"window";1.91;114732;141
1180;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.07;34632;100
1181;"Lenovo";"2 in 1 Convertible";14.0;"medium";1440;2560;1;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.36;87219;210
1182;"Lenovo";"Ultrabook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.7;6;"SSD";256;0;"Nvidia";" GeForce 920M";"window";1.54;44276;141
1183;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce GT 940MX";"linux";1.98;47686;141
1184;"Acer";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";2.0;4;"HDD";500;0;"Intel";" HD Graphics 500";"window";2.1;17742;100
1185;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;6;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"window";2.18;42571;141
1186;"Asus";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"Hybrid";256;1024;"Nvidia";" GeForce GTX 960M";"window";2.591;48432;141
1187;"Dell";"2 in 1 Convertible";15.6;"medium";1080;1920;1;"Intel";" Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"window";2.09;62817;141
1188;"Acer";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;4;"SSD";256;0;"Nvidia";" GeForce 940MX";"window";2.23;36816;141
1189;"Dell";"Ultrabook";13.3;"small";1800;3200;1;"Intel";" Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"linux";1.23;58555;276
1190;"Acer";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"window";4.2;138475;127
1191;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"window";2.4;43636;141
1192;"Samsung";"2 in 1 Convertible";12.3;"small";1600;2400;1;"Samsung";" Cortex A72&A53";2.0;4;"FlashStorage";32;0;"ARM";" Mali T860 MP4";"other";1.15;35112;235
1193;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";1.86;25841;100
1194;"Apple";"Ultrabook";12.0;"small";1440;2304;0;"Intel";" Core M";1.1;8;"FlashStorage";256;0;"Intel";" HD Graphics 5300";"macos";0.92;61965;226
1195;"Dell";"2 in 1 Convertible";13.3;"small";1080;1920;1;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.6;63883;166
1196;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;12;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"window";2.21;70703;141
1197;"Lenovo";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.0;4;"HDD";1024;0;"AMD";" Radeon R5 M430";"N/A";1.9;19607;100
1198;"Asus";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";512;1024;"Nvidia";" GeForce GTX 980M";"window";4.3;114552;127
1199;"Acer";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 500";"linux";2.1;14492;100
1200;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"window";2.43;109165;127
1201;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.0;4;"SSD";128;0;"AMD";" Radeon R7 M440";"window";2.3;26587;100
1202;"Lenovo";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.5;8;"HDD";500;0;"Nvidia";" GeForce 920MX";"N/A";2.2;33513;100
1204;"Dell";"Ultrabook";13.3;"small";1800;3200;1;"Intel";" Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"window";1.2;142790;276
1205;"Asus";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1060";"window";2.2;62284;141
1206;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"AMD";" Radeon R7 M445";"window";2.36;47366;141
1207;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.91;30849;100
1208;"Lenovo";"Notebook";15.6;"medium";768;1366;0;"AMD";" E-Series 9000";2.2;4;"HDD";500;0;"AMD";" Radeon R2 Graphics";"window";2.2;15931;100
1209;"Acer";"Notebook";17.3;"large";900;1600;0;"Intel";" Core i3";2.0;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"window";3.3;33513;106
1210;"Asus";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"window";2.2;130483;141
1211;"Apple";"Ultrabook";12.0;"small";1440;2304;0;"Intel";" Core M";1.2;8;"FlashStorage";512;0;"Intel";" HD Graphics 515";"macos";0.92;68145;226
1212;"Asus";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"window";2.2;93187;141
1213;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"window";2.43;103842;127
1214;"Dell";"2 in 1 Convertible";15.6;"medium";1080;1920;1;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";2.191;53227;141
1215;"Asus";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"window";2.9;103843;127
1216;"Acer";"Netbook";11.6;"small";768;1366;0;"Intel";" Celeron Dual";1.5;2;"SSD";32;0;"Intel";" HD Graphics";"other";1.3;9271;135
1217;"Acer";"Notebook";17.3;"large";900;1600;0;"Intel";" Core i3";2.0;4;"HDD";1024;0;"Nvidia";" GeForce 940MX";"window";3.3;31861;106
1218;"Lenovo";"Notebook";17.3;"large";900;1600;0;"Intel";" Core i5";2.5;8;"HDD";1024;0;"Intel";" HD Graphics 620";"N/A";2.8;28718;106
1219;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960<U+039C>";"window";2.6;67772;141
1220;"Acer";"2 in 1 Convertible";14.0;"medium";1080;1920;1;"Intel";" Core i7";1.3;8;"SSD";256;0;"Intel";" HD Graphics 615";"window";1.2;61219;157
1221;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";2.3;81465;141
1222;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"window";2.2;78647;141
1223;"HP";"Notebook";15.6;"medium";1080;1920;0;"AMD";" A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";" Radeon 530";"window";2.1;28185;141
1224;"Dell";"Ultrabook";12.5;"small";1080;1920;1;"Intel";" Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.26;91288;176
1225;"Dell";"2 in 1 Convertible";15.0;"medium";1080;1920;1;"Intel";" Core i3";2.4;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";2.08;27120;147
1226;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Pentium Quad";1.6;4;"HDD";1024;0;"Intel";" HD Graphics 405";"window";2.65;16464;100
1227;"Dell";"Ultrabook";13.3;"small";1800;3200;1;"Intel";" Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.29;78695;276
1228;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"HDD";1024;0;"Intel";" HD Graphics 520";"linux";2.18;27805;100
1229;"Lenovo";"Gaming";15.6;"medium";1080;1920;1;"Intel";" Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"window";2.6;54825;141
1230;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"window";2.2;61219;141
1231;"Lenovo";"Netbook";12.5;"small";1080;1920;1;"Intel";" Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"window";1.3;87912;176
1232;"Razer";"Gaming";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.8;16;"SSD";1024;0;"Nvidia";" GeForce GTX 1060";"window";1.95;186427;157
1233;"Dell";"Notebook";15.6;"medium";768;1366;1;"Intel";" Core i3";2.4;8;"HDD";1024;0;"Intel";" HD Graphics 620";"window";2.3;24989;100
1234;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"window";2.7;85141;127
1235;"Apple";"Ultrabook";11.6;"small";768;1366;0;"Intel";" Core i5";1.6;4;"FlashStorage";256;0;"Intel";" HD Graphics 6000";"macos";1.08;51096;135
1236;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"window";2.1;25468;141
1237;"HP";"Ultrabook";14.0;"medium";1440;2560;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.54;117120;210
1238;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.24;39267;100
1239;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"window";2.3;62284;141
1240;"Lenovo";"Notebook";13.3;"small";1080;1920;0;"Intel";" Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"window";1.4;79867;166
1241;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"AMD";" A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";" Radeon 530";"window";2.2;31839;141
1242;"Asus";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.45;68198;166
1243;"Acer";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.0;4;"HDD";500;0;"Intel";" HD Graphics 520";"linux";2.4;19277;100
1244;"Dell";"2 in 1 Convertible";17.3;"large";1080;1920;1;"Intel";" Core i7";2.7;16;"SSD";512;0;"Nvidia";" GeForce 940MX";"window";2.77;95851;127
1245;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;4;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.54;58607;157
1247;"Dell";"Notebook";14.0;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";1.6;46620;112
1248;"Asus";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"window";2.34;123876;141
1249;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"N/A";2.3;30529;141
1250;"Dell";"2 in 1 Convertible";13.3;"small";1800;3200;1;"Intel";" Core i5";1.2;8;"SSD";256;0;"Intel";" HD Graphics 615";"window";1.24;96597;276
1251;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"linux";2.2;17263;100
1252;"HP";"Notebook";15.6;"medium";768;1366;0;"AMD";" A6-Series 9220";2.5;4;"HDD";500;0;"AMD";" Radeon R4 Graphics";"window";1.86;21259;100
1253;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i3";2.3;6;"SSD";128;0;"Nvidia";" GeForce 920MX";"window";2.4;30316;141
1254;"Lenovo";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.9;57116;157
1255;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"window";2.2;23656;100
1256;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.1;4;"HDD";1024;0;"Intel";" HD Graphics 500";"window";2.0;18062;100
1257;"Asus";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 970M";"window";4.0;101232;127
1258;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.0;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.29;26107;100
1259;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.5;8;"Hybrid";1024;0;"AMD";" Radeon R5 M330";"window";2.32;47686;141
1260;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"window";2.4;65481;141
1261;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;"Intel";" Core i5";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"window";1.8;44383;157
1262;"Asus";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core M";0.9;8;"SSD";512;0;"Intel";" HD Graphics 515";"window";1.2;38841;166
1263;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.4;6;"HDD";1024;0;"Intel";" HD Graphics 620";"window";2.3;24456;100
1264;"Acer";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics 400";"linux";2.4;15398;100
1265;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;2;"HDD";500;0;"Intel";" HD Graphics";"window";2.2;20193;100
1266;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"window";2.6;47899;141
1267;"HP";"Notebook";15.6;"medium";1080;1920;0;"AMD";" A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";" Radeon R7 M440";"window";2.04;29303;141
1268;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.7;8;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";2.3;42943;100
1269;"HP";"Netbook";11.6;"small";768;1366;0;"Intel";" Celeron Dual";1.6;2;"FlashStorage";32;0;"Intel";" HD Graphics 400";"window";1.17;11136;135
1270;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.5;4;"HDD";500;0;"Nvidia";" GeForce 920M";"window";2.2;38379;100
1271;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;"Intel";" Core i7";2.5;4;"SSD";128;0;"Intel";" HD Graphics 520";"window";1.8;33993;157
1272;"Lenovo";"2 in 1 Convertible";13.3;"small";1800;3200;1;"Intel";" Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"window";1.3;79867;276
1273;"Lenovo";"Notebook";14.0;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;2;"FlashStorage";64;0;"Intel";" HD Graphics";"window";1.5;12201;112
1274;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.5;6;"HDD";1024;0;"AMD";" Radeon R5 M330";"window";2.19;40706;100
1275;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"window";2.2;19660;100
1276;"Asus";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core M";0.9;8;"SSD";512;0;"Intel";" HD Graphics 515";"window";1.2;38841;166
1277;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.4;6;"HDD";1024;0;"Intel";" HD Graphics 620";"window";2.3;24456;100
1278;"Acer";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics 400";"linux";2.4;15398;100
1279;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;2;"HDD";500;0;"Intel";" HD Graphics";"window";2.2;20193;100
1280;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"window";2.6;47899;141
1281;"HP";"Notebook";15.6;"medium";1080;1920;0;"AMD";" A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";" Radeon R7 M440";"window";2.04;29303;141
1282;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.7;8;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";2.3;42943;100
1283;"HP";"Netbook";11.6;"small";768;1366;0;"Intel";" Celeron Dual";1.6;2;"FlashStorage";32;0;"Intel";" HD Graphics 400";"window";1.17;11136;135
1284;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.5;4;"HDD";500;0;"Nvidia";" GeForce 920M";"window";2.2;38379;100
1285;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;"Intel";" Core i7";2.5;4;"SSD";128;0;"Intel";" HD Graphics 520";"window";1.8;33993;157
1286;"Lenovo";"2 in 1 Convertible";13.3;"small";1800;3200;1;"Intel";" Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"window";1.3;79867;276
1287;"Lenovo";"Notebook";14.0;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;2;"FlashStorage";64;0;"Intel";" HD Graphics";"window";1.5;12201;112
1288;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.5;6;"HDD";1024;0;"AMD";" Radeon R5 M330";"window";2.19;40706;100
1289;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"window";2.2;19660;100
1290;"Asus";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core M";0.9;8;"SSD";512;0;"Intel";" HD Graphics 515";"window";1.2;38841;166
1291;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.4;6;"HDD";1024;0;"Intel";" HD Graphics 620";"window";2.3;24456;100
1292;"Acer";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics 400";"linux";2.4;15398;100
1293;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;2;"HDD";500;0;"Intel";" HD Graphics";"window";2.2;20193;100
1294;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"window";2.6;47899;141
1295;"HP";"Notebook";15.6;"medium";1080;1920;0;"AMD";" A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";" Radeon R7 M440";"window";2.04;29303;141
1296;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.7;8;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";2.3;42943;100
1297;"HP";"Netbook";11.6;"small";768;1366;0;"Intel";" Celeron Dual";1.6;2;"FlashStorage";32;0;"Intel";" HD Graphics 400";"window";1.17;11136;135
1298;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.5;4;"HDD";500;0;"Nvidia";" GeForce 920M";"window";2.2;38379;100
1299;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;"Intel";" Core i7";2.5;4;"SSD";128;0;"Intel";" HD Graphics 520";"window";1.8;33993;157
1300;"Lenovo";"2 in 1 Convertible";13.3;"small";1800;3200;1;"Intel";" Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"window";1.3;79867;276
1301;"Lenovo";"Notebook";14.0;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;2;"FlashStorage";64;0;"Intel";" HD Graphics";"window";1.5;12201;112
1302;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.5;6;"HDD";1024;0;"AMD";" Radeon R5 M330";"window";2.19;40706;100
1303;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"window";2.2;19660;100
